Prov.11	444115	444320
Prov.12	444321	444385
Prov.13	444386	444449
Prov.14	444450	444494
Prov.15	444495	444538
Prov.16	444539	444625
Prov.17	444626	444740
Prov.18	444741	444998
Prov.19	444999	445046
Prov.20	445047	445273
Prov.21	445274	445395
Prov.22	445396	445454
Prov.23	445455	445549
Prov.24	445550	445647
Prov.25	445648	445650
Prov.26	445651	446904
Prov.27	446905	448773
Prov.28	448774	449704
Prov.29	449705	449958
Prov.30	449959	450066
Prov.31	450067	450135
Prov.32	450136	450702
Prov.33	450703	450864
Prov.34	450865	450958
Prov.35	450959	451128
Prov.36	451129	451218
Prov.37	451219	451575
Prov.38	451576	451937
Prov.39	451938	452042
Prov.40	452043	452188
Prov.41	452189	452533
Prov.42	452534	452643
Prov.43	452644	452748
Prov.44	452749	452801
Prov.45	452802	452862
Prov.46	452863	452918
Prov.47	452919	452969
Prov.48	452970	453005
Prov.49	453006	453058
Prov.50	453059	453121
Prov.51	453122	453238
Ruth.1	453239	486033
Song.1	486034	487933
Zech.1	487934	488619
Zech.2	488620	489198
Zech.3	489199	490028
Zech.4	490029	490121
Zech.5	490122	490269
Zech.6	490270	490383
Zech.7	490384	490732
Zech.8	490733	491235
Zech.9	491236	491856
Zech.10	491857	492009
